1,1dfeda9f00e400d2fe1195e42cd81226cf59168d,preludia,.mkv,344236468,1735,1587,2023-06-29 23:35:12.797765,2023-06-29 23:36:05.517761,0,c:\Users\HP\OneDrive\Рабочий стол\вуз\Проект питон\test\preludia.mkv,720,432,25,43375,AVC,8,YUV
2,4cd2ac932318b9a35c49298c16de8d83166fadf2,cat,.mp4,7704056,15.511,3955,2023-06-30 03:15:32.864634,2023-06-30 03:15:33.049274,0,c:\Users\HP\OneDrive\Рабочий стол\вуз\Проект питон\test\cat.mp4,720,1280,29.977436338240036,465,AVC,8,YUV
3,eeae9c5d18ed28476d6d5658034d01cf7cd3b263,FallingBall,.mp4,838042,15.36,435,2023-06-30 03:12:45.824027,2023-05-24 01:42:13.969559,0,c:\Users\HP\OneDrive\Рабочий стол\вуз\Проект питон\test\FallingBall.mp4,1440,1080,25,384,AVC,8,YUV
4,8c3077ba2f962d429ccb63e6ac524879009a8642,forest,.mp4,8096723,27.88,2321,2023-06-30 03:13:18.447275,2023-06-11 22:45:14.583832,0,c:\Users\HP\OneDrive\Рабочий стол\вуз\Проект питон\test\forest.mp4,750,500,25,697,AVC,8,YUV
5,1c45d94e67fb08421fc8ef5df4d16d4264a30dfb,logo,.mp4,4022426,14,2292,2023-06-30 03:13:01.266682,2023-06-06 15:35:16.062744,0,c:\Users\HP\OneDrive\Рабочий стол\вуз\Проект питон\test\logo.mp4,1920,1080,25,350,AVC,8,YUV
6,8acb80b98a25fb378e0e4e68654f6848df7dd553,morphing,.mp4,2084099,6.96,2382,2023-06-30 03:13:34.028797,2023-05-23 14:50:48.612688,0,c:\Users\HP\OneDrive\Рабочий стол\вуз\Проект питон\test\morphing.mp4,1920,1080,25,174,AVC,8,YUV
7,e5096508c421f1cbbbdb833284db539719d72790,music,.mp4,11793707,33,2857,2023-06-23 02:52:14.518651,2023-06-14 18:19:29.156773,0,c:\Users\HP\OneDrive\Рабочий стол\вуз\Проект питон\test\music.mp4,1440,1080,25,825,AVC,8,YUV
8,85392fd5c2ce4cb48791ce93500373adb14c57e0,parallax,.mp4,10935037,8.2,10623,2023-06-23 01:26:16.779725,2023-06-15 17:38:59.696908,0,c:\Users\HP\OneDrive\Рабочий стол\вуз\Проект питон\test\parallax.mp4,1920,1080,25,205,AVC,8,YUV
